step,mode_id,tip_x,tip_y,tip_z,target_x,target_y,target_z,tip_err,a2d_rank,sigma_min,tension_feasible,residual_x,residual_y,residual_z,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,qm_1,qm_2,qm_3,qm_4,qm_5,qm_6,L_1,Tfeas_1,L_2,Tfeas_2,L_3,Tfeas_3,L_4,Tfeas_4,L_5,Tfeas_5,L_6,Tfeas_6,L_7,Tfeas_7,L_8,Tfeas_8
78,3,0.200031119093711,0.14998999883792,0.686295115741203,0.2,0.15,0.69,0.00370502844689685,3,0.0301635394288095,0,0,3.5527136788005e-15,-0.617624517477157,-0.409330930284414,0.112549071345464,0.0462843292331832,-0.0747171656692938,-0.587920718040052,0.606126957708632,-0.0485020871953108,-0.159314548616331,-0.00852248493526281,-0.0747171656692938,-0.587920718040052,0.606126957708632,-0.0485020871953108,-0.159314548616331,-0.00852248493526281,1.46209782283633,5,1.46209782283633,5,0.86175253000965,9.41116448372944,0.86175253000965,9.41116448372944,1.05545879994921,8.35868215349206,1.05545879994921,8.35868215349206,1.58401575085443,5,1.58401575085443,5
79,3,0.200027585670736,0.149991142401785,0.686517193829798,0.2,0.15,0.69,0.0034829266781651,3,0.030239643126371,0,-8.88178419700125e-16,1.77635683940025e-15,-0.619253853047914,-0.409352582472799,0.11209218761613,0.0464017899043605,-0.0753206117974196,-0.587861138068013,0.606687978676902,-0.0486036591854885,-0.159282399306469,-0.00853157765081589,-0.0753206117974196,-0.587861138068013,0.606687978676902,-0.0486036591854885,-0.159282399306469,-0.00853157765081589,1.46235251009264,5,1.46235251009264,5,0.862143878586172,9.4103760246361,0.862143878586172,9.4103760246361,1.05502851653973,8.36246407908013,1.05502851653973,8.36246407908013,1.58375123270754,5,1.58375123270754,5
80,3,0.200024482212438,0.149992145137063,0.686725948774377,0.2,0.15,0.69,0.00327415218119158,3,0.0303148676873494,0,0,-8.88178419700125e-16,-0.620858591238869,-0.40936743667661,0.111636810163208,0.0465177543874248,-0.0759237950744796,-0.587787872737619,0.607238125271618,-0.0487041821450909,-0.15924938444213,-0.00854038085000931,-0.0759237950744796,-0.587787872737619,0.607238125271618,-0.0487041821450909,-0.15924938444213,-0.00854038085000931,1.46260055310479,5,1.46260055310479,5,0.862537337918334,9.40946798667352,0.862537337918334,9.40946798667352,1.0546026171142,8.3661019560381,1.0546026171142,8.3661019560381,1.58348236449393,5,1.58348236449393,5
81,3,0.200021756529983,0.149993024169172,0.686922179980608,0.2,0.15,0.69,0.00307790481993532,3,0.0303892163163423,0,1.77635683940025e-15,-8.88178419700125e-16,-0.622439152299435,-0.40937592220093,0.111182925348542,0.0466322356421347,-0.0765267127502575,-0.587701741339025,0.607778056110859,-0.0488037180831503,-0.159215558196011,-0.00854891220046123,-0.0765267127502575,-0.587701741339025,0.607778056110859,-0.0488037180831503,-0.159215558196011,-0.00854891220046123,1.46284233286048,5,1.46284233286048,5,0.862932698189425,9.40844775812828,0.862932698189425,9.40844775812828,1.05418090911671,8.3696039003119,1.05418090911671,8.3696039003119,1.58320947393273,5,1.58320947393273,5
82,3,0.200019362764728,0.149993794556516,0.687106638876341,0.2,0.15,0.69,0.00289343256636223,3,0.030462692270582,0,-8.88178419700125e-16,4.44089209850063e-15,-0.623995934896377,-0.409378438313768,0.110730519201933,0.0467452461973749,-0.0771293617797401,-0.587603513887171,0.608308389631984,-0.0489023251927428,-0.159180971413404,-0.0085571883012409,-0.0771293617797401,-0.587603513887171,0.608308389631984,-0.0489023251927428,-0.159180971413404,-0.0085571883012409,1.46307820429238,5,1.46307820429238,5,0.863329765559137,9.40732222257338,0.863329765559137,9.40732222257338,1.05376321225789,8.37297748436933,1.05376321225789,8.37297748436933,1.58293286505874,5,1.58293286505874,5
83,3,0.200017260620763,0.149994469539051,0.687280031792586,0.2,0.15,0.69,0.00272002859624145,3,0.0305352988781092,0,1.77635683940025e-15,1.77635683940025e-15,-0.625529318101919,-0.409375356572347,0.110279577524363,0.0468567982155625,-0.0777317388830001,-0.587493914091592,0.608829706587538,-0.0490000580894681,-0.159145671827771,-0.00856522474808935,-0.0777317388830001,-0.587493914091592,0.608829706587538,-0.0490000580894681,-0.159145671827771,-0.00856522474808935,1.46330849826043,5,1.46330849826043,5,0.863728360843947,9.40609779672257,0.863728360843947,9.40609779672257,1.05334935762601,8.37622977736312,1.05334935762601,8.37622977736312,1.58265282009864,5,1.58265282009864,5
84,3,0.200015414690451,0.149995060757019,0.68744302267131,0.2,0.15,0.69,0.00255702856226448,3,0.0306070395519252,0,-1.77635683940025e-15,8.88178419700125e-16,-0.62703966317032,-0.409367022946741,0.109830085976051,0.0469669035479536,-0.0783338405966547,-0.587373622146392,0.609342552380921,-0.0490969680345359,-0.159109704261343,-0.00857303619458653,-0.0783338405966547,-0.587373622146392,0.609342552380921,-0.0490969680345359,-0.159109704261343,-0.00857303619458653,1.46353352336455,5,1.46353352336455,5,0.864128318319338,9.40478046512763,0.864128318319338,9.40478046512763,1.0529391868714,8.37936738199454,1.0529391868714,8.37936738199454,1.58236960118041,5,1.58236960118041,5
85,3,0.200013793861727,0.149995578443417,0.687596235610493,0.2,0.15,0.69,0.00240380803331855,3,0.0306779178007155,0,0,4.44089209850063e-15,-0.628527315126508,-0.409353759760608,0.109382030151293,0.0470755737820182,-0.0789356633179728,-0.5872432773514,0.609847439252697,-0.0491931031435102,-0.159073110811903,-0.00858063640952561,-0.0789356633179728,-0.5872432773514,0.609847439252697,-0.0491931031435102,-0.159073110811903,-0.00858063640952561,1.46375356760373,5,1.46375356760373,5,0.864529484631388,9.40337581200997,0.864529484631388,9.40337581200997,1.05253255145714,8.38239646837769,1.05253255145714,8.38239646837769,1.58208345189263,5,1.58208345189263,5
86,3,0.200012370797221,0.149996031593358,0.687740257256225,0.2,0.15,0.69,0.00225978008950354,3,0.0307479372366585,0,-8.88178419700125e-16,0,-0.629992604187626,-0.409335867466688,0.108935395641811,0.0471828202819062,-0.079537203342572,-0.587103480574802,0.610344848327639,-0.0492885085816826,-0.159035931026792,-0.00858803833073685,-0.079537203342572,-0.587103480574802,0.610344848327639,-0.0492885085816826,-0.159035931026792,-0.00858803833073685,1.46396889989645,5.00000000000001,1.46396889989645,5.00000000000001,0.864931717806643,9.40188905048894,0.864931717806643,9.40188905048894,1.05212931197,8.38532280517531,1.05212931197,8.38532280517531,1.58179459870823,5.00000000000011,1.58179459870823,5.00000000000011
87,3,0.200011121476527,0.149996428113089,0.687875639051079,0.2,0.15,0.69,0.00212439306318692,3,0.0308171015807633,0,-3.5527136788005e-15,-1.77635683940025e-15,-0.631435847035972,-0.409313626272845,0.108490168090112,0.0472886542229044,-0.0801384568965302,-0.586954796566937,0.610835231531845,-0.0493832267469776,-0.158998202065115,-0.00859525411558765,-0.0801384568965302,-0.586954796566937,0.610835231531845,-0.0493832267469776,-0.158998202065115,-0.00859525411558765,1.46417977147519,5.00000000000001,1.46417977147519,5.00000000000001,0.865334886350394,9.40032504944242,0.865334886350394,9.40032504944242,1.05172933748605,8.38815178825001,1.05172933748605,8.38815178825001,1.58150325228591,5.00000000000011,1.58150325228591,5.00000000000011
88,3,0.200010024793947,0.149996774951113,0.688002899347385,0.2,0.15,0.69,0.00199712841702984,3,0.0308854146661283,0,8.88178419700125e-16,-5.32907051820075e-15,-0.632857347959945,-0.409287297632779,0.108046333234163,0.0473930866206722,-0.0807394201636385,-0.586797756134308,0.611319013388599,-0.0494772974412234,-0.158959958849009,-0.00860229518836966,-0.0807394201636385,-0.586797756134308,0.611319013388599,-0.0494772974412234,-0.158959958849009,-0.00860229518836966,1.46438641716687,5.00000000000001,1.46438641716687,5.00000000000001,0.865738868424588,9.39868835821503,0.865738868424588,9.39868835821503,1.05133250498603,8.39088846705244,1.05133250498603,8.39088846705244,1.58120960866102,5.00000000000011,1.58120960866102,5.00000000000011
89,3,0.200009062205008,0.149997078213566,0.688122525393561,0.2,0.15,0.69,0.00187749875052408,3,0.03095288043945,0,0,-1.77635683940025e-15,-0.634257399877326,-0.409257125614087,0.107603876944549,0.0474961283559464,-0.0813400893084298,-0.586632858182327,0.611796592700996,-0.0495707580305641,-0.158921234204782,-0.00860917228477004,-0.0813400893084298,-0.586632858182327,0.611796592700996,-0.0495707580305641,-0.158921234204782,-0.00860917228477004,1.4645890565698,5,1.4645890565698,5,0.866143551097508,9.39698322936313,0.866143551097508,9.39698322936313,1.05093869881595,8.39353756894418,1.05093869881595,8.39353756894418,1.58091385033631,5,1.58091385033631,5
90,3,0.200008217415816,0.149997343265726,0.688234975201115,0.2,0.15,0.69,0.001765045927119,3,0.0310195029610785,0,-1.77635683940025e-15,2.66453525910038e-15,-0.635636285254102,-0.409223338155007,0.107162785255098,0.0475977901953188,-0.0819404604955396,-0.586460571634765,0.612268344128812,-0.0496636435957323,-0.15888205899467,-0.00861589549361094,-0.0819404604955396,-0.586460571634765,0.612268344128812,-0.0496636435957323,-0.15888205899467,-0.00861589549361094,1.46478789513643,5,1.46478789513643,5,0.866548829658247,9.39521363961327,0.866548829658247,9.39521363961327,1.05054781018906,8.39610352163691,1.05054781018906,8.39610352163691,1.58061614728218,5,1.58061614728218,5
91,3,0.200007476110088,0.149997574821328,0.688340679299517,0.2,0.15,0.69,0.00165933931453576,3,0.0310852864038663,0,1.77635683940025e-15,3.5527136788005e-15,-0.636994276930087,-0.409186148220055,0.106723044387867,0.0476980828086174,-0.082540529905889,-0.586281337237402,0.612734619666541,-0.0497559870728491,-0.158842462239872,-0.00862247429602881,-0.082540529905889,-0.586281337237402,0.612734619666541,-0.0497559870728491,-0.158842462239872,-0.00862247429602881,1.46498312517042,5,1.46498312517042,5,0.866954606989726,9.39338330918776,0.866954606989726,9.39338330918776,1.05015973672545,8.39859047390908,1.05015973672545,8.39859047390907,1.58031665785457,5,1.58031665785457,5
92,3,0.200006825709259,0.149997777021145,0.688440042385671,0.2,0.15,0.69,0.0015599741313384,3,0.0311502350510286,0,0,8.88178419700125e-16,-0.638331638861699,-0.409145754863699,0.106284640773254,0.0477970167833527,-0.0831402937501148,-0.586095569252894,0.613195750029045,-0.0498478193853755,-0.158802471235509,-0.0086289176022543,-0.0831402937501148,-0.586095569252894,0.613195750029045,-0.0498478193853755,-0.158802471235509,-0.0086289176022543,1.4651749267458,5.00000000000001,1.4651749267458,5.00000000000001,0.867360792994655,9.39149571964212,0.867360792994655,9.39149571964212,1.04977438202615,8.40100231474898,1.04977438202615,8.40100231474898,1.58001552963844,5.00000000000011,1.58001552963844,5.00000000000011
93,3,0.200006255161691,0.14999795350212,0.688533444874326,0.2,0.15,0.69,0.00146656989326894,3,0.0312143532932016,0,1.77635683940025e-15,-8.88178419700125e-16,-0.639648626790787,-0.409102344210321,0.1058475610659,0.0478946026366349,-0.0837397482796222,-0.585903657053462,0.613652045950818,-0.0499391695677882,-0.158762111658054,-0.00863523378614261,-0.0837397482796222,-0.585903657053462,0.613652045950818,-0.0499391695677882,-0.158762111658054,-0.00863523378614261,1.46536346855491,5,1.46536346855491,5,0.867767304069454,9.38955413033933,0.867767304069454,9.38955413033933,1.04939165527871,8.40334269105616,1.04939165527871,8.40334269105616,1.57971290022329,5,1.57971290022329,5
94,3,0.200005754757433,0.149998107458197,0.688621244355393,0.2,0.15,0.69,0.0013787689532639,3,0.0312776456248579,0,0,-3.5527136788005e-15,-0.640945488847717,-0.409056090357859,0.105411792156974,0.0479908508249143,-0.0843388897955862,-0.58570596661759,0.614103799404442,-0.0500300648815221,-0.158721407665782,-0.00864143071759482,-0.0843388897955862,-0.58570596661759,0.614103799404442,-0.0500300648815221,-0.158721407665782,-0.00864143071759482,1.46554890869139,5.00000000000001,1.46554890869139,5.00000000000001,0.868174062621646,9.38756159368096,0.868174062621646,9.38756159368096,1.04901147089166,8.4056150240239,1.04901147089166,8.4056150240239,1.57940889791714,5.00000000000011,1.57940889791714,5.00000000000011
95,3,0.200005315965443,0.149998241693821,0.68870377696375,0.2,0.15,0.69,0.00129623512945554,3,0.0313401166402185,0,0,8.88178419700125e-16,-0.642222466095527,-0.409007156211836,0.104977321183348,0.0480857717518538,-0.0849377146561874,-0.585502841936536,0.614551284743436,-0.0501205309236758,-0.158680381992718,-0.00864751579300124,-0.0849377146561874,-0.585502841936536,0.614551284743436,-0.0501205309236758,-0.158680381992718,-0.00864751579300124,1.46573139537388,5,1.46573139537388,5,0.868580996626698,9.38552096919371,0.868580996626698,9.38552096919371,1.04863374815546,8.40782252430948,1.04863374815546,8.40782252430948,1.57910364240419,5,1.57910364240419,5
96,3,0.20000493129055,0.149998358671014,0.688781358666806,0.2,0.15,0.69,0.00121865241580844,3,0.0314017710287754,0,8.88178419700125e-16,0,-0.643479793021872,-0.408955694255785,0.104544135534116,0.0481793757746034,-0.0855362192823314,-0.585294606336129,0.614994759774341,-0.050210591728949,-0.158639056036529,-0.00865349596382977,-0.0855362192823314,-0.585294606336129,0.614994759774341,-0.050210591728949,-0.158639056036529,-0.00865349596382977,1.46591106761533,5.00000000000001,1.46591106761533,5.00000000000001,0.86898803922072,9.38343493657505,0.86898803922072,9.38343493657505,1.04825841092774,8.40996820609573,1.04825841092774,8.40996820609573,1.57879724535141,5.00000000000011,1.57879724535141,5.00000000000011
97,3,0.200004594147767,0.149998460550787,0.688854286474759,0.2,0.15,0.69,0.00114572377038202,3,0.0314626135705289,0,-8.88178419700125e-16,-8.88178419700125e-16,-0.644717697983916,-0.408901847263524,0.104112222854838,0.0482716732087084,-0.0861344001620698,-0.585081563718955,0.615434466762551,-0.0503002698652439,-0.158597449940788,-0.00865937776347397,-0.0861344001620698,-0.585081563718955,0.615434466762551,-0.0503002698652439,-0.158597449940788,-0.00865937776347397,1.46608805584274,5,1.46608805584274,5,0.869395128325766,9.381306007775,0.869395128325766,9.381306007775,1.04788538734089,8.41205490012987,1.04788538734089,8.41205490012987,1.5784898109683,5,1.5784898109683,5
98,3,0.200004298751835,0.149998549229559,0.688922839578196,0.2,0.15,0.69,0.00107716997651406,3,0.0315226491310214,0,0,8.88178419700125e-16,-0.645936403611616,-0.408845748958199,0.103681571049845,0.0483626743318588,-0.0867322538539116,-0.584863999731763,0.615870633376118,-0.0503895865233384,-0.15855558267197,-0.00866516733246872,-0.0867322538539116,-0.584863999731763,0.615870633376118,-0.0503895865233384,-0.15855558267197,-0.00866516733246872,1.46626248247113,5,1.46626248247113,5,0.869802206304823,9.37913653820164,0.869802206304823,9.37913653820163,1.0475146095302,8.41408526582622,1.0475146095302,8.41408526582622,1.57818143652397,5,1.57818143652397,5
99,3,0.200004040020179,0.1499986263712,0.688987280417405,0.2,0.15,0.69,0.00101272857251652,3,0.0315818826562415,0,1.77635683940025e-15,-1.77635683940025e-15,-0.647136127173382,-0.408787524622549,0.103252168282918,0.0484523893866539,-0.0873297769891912,-0.584642182862592,0.616303473571438,-0.0504785616010055,-0.158513472091568,-0.00867087044217385,-0.0873297769891912,-0.584642182862592,0.616303473571438,-0.0504785616010055,-0.158513472091568,-0.00867087044217385,1.46643446243582,5,1.46643446243582,5,0.870209219643874,9.37692873711331,0.870209219643874,9.37692873711331,1.04714601338091,8.41606180250371,1.04714601338091,8.41606180250371,1.57787221282516,5,1.57787221282516,5
100,3,0.200003813487622,0.149998693435213,0.689047855687491,0.2,0.15,0.69,0.000952152845735499,3,0.031640319167458,0,-2.66453525910038e-15,1.77635683940025e-15,-0.648317080908376,-0.408727291664426,0.102824002976576,0.0485408285825375,-0.0879269662736347,-0.584416365471877,0.616733188424514,-0.0505672137819347,-0.158471135023623,-0.00867649251702045,-0.0879269662736347,-0.584416365471877,0.616733188424514,-0.0505672137819347,-0.158471135023623,-0.00867649251702045,1.4666041036862,5.00000000000001,1.4666041036862,5.00000000000001,0.870616118658646,9.37468467726868,0.870616118658646,9.37468467726868,1.04677953829278,8.41798685982924,1.04677953829278,8.41798685982924,1.57756222465848,5.00000000000011,1.57756222465848,5.00000000000011
101,3,0.20000361523145,0.149998751701516,0.689104797283168,0.2,0.15,0.69,0.000895210887094027,3,0.0316979637560358,0,3.5527136788005e-15,-3.5527136788005e-15,-0.649479472328748,-0.408665160141238,0.102397063810218,0.0486280020970376,-0.0885238184882514,-0.584186784761501,0.617159966911199,-0.0506555606097822,-0.158428587318005,-0.00868203865540795,-0.0885238184882514,-0.584186784761501,0.617159966911199,-0.0506555606097822,-0.158428587318005,-0.00868203865540795,1.46677150764425,5.00000000000001,1.46677150764425,5.00000000000001,0.871022857223934,9.37240630388942,0.871022857223934,9.37240630388942,1.04641512696065,8.41986264752713,1.04641512696065,8.41986264752713,1.57725155119991,5.00000000000011,1.57725155119991,5.00000000000011
102,3,0.20000344180557,0.149998802292247,0.689158323186829,0.2,0.15,0.69,0.000841684702462616,3,0.0317548215782744,0,-8.88178419700125e-16,-8.88178419700125e-16,-0.650623504495032,-0.408601233246626,0.10197133971729,0.0487139200764245,-0.0891203304896572,-0.583953663685563,0.61758398663964,-0.0507436185576588,-0.158385843909697,-0.00868751364933503,-0.0891203304896572,-0.583953663685563,0.61758398663964,-0.0507436185576588,-0.158385843909697,-0.00868751364933503,1.46693676963038,5.00000000000001,1.46693676963038,5.00000000000001,0.871429392523545,9.3700954429927,0.871429392523545,9.3700954429927,1.04605272517001,8.4216912444129,1.04605272517001,8.4216912444129,1.57694026639416,5.00000000000011,1.57694026639416,5.00000000000011
103,3,0.200003290182647,0.149998846190928,0.689208638303325,0.2,0.15,0.69,0.000791369377434406,3,0.0318108978503046,0,8.88178419700125e-16,-2.66453525910038e-15,-0.651749376267351,-0.408535607762406,0.101546819881667,0.0487985926358886,-0.0897164992099238,-0.583717211806344,0.618005414537898,-0.0508314030933419,-0.158342918874374,-0.00869292200284174,-0.0897164992099238,-0.583717211806344,0.618005414537898,-0.0508314030933419,-0.158342918874374,-0.00869292200284174,1.46709997925952,5,1.46709997925952,5,0.87183568481913,9.36775380913919,0.87183568481913,9.36775380913919,1.04569228160622,8.42347460680171,1.04569228160622,8.42347460680171,1.5766284393065,5,1.5766284393065,5
104,3,0.200003157703265,0.149998884259327,0.689255935244636,0.2,0.15,0.69,0.000744072292282547,3,0.0318661978430729,0,1.77635683940025e-15,8.88178419700125e-16,-0.652857282535009,-0.408468374478521,0.101123493733382,0.0488820298593236,-0.0903123216560357,-0.58347762609881,0.618424407499562,-0.0509189287404801,-0.158299825480498,-0.00869826794933585,-0.0903123216560357,-0.58347762609881,0.618424407499562,-0.0509189287404801,-0.158299825480498,-0.00869826794933585,1.46726122080934,5,1.46726122080934,5,0.872241697236321,9.3653830126446,0.872241697236321,9.3653830126446,1.0453337476765,8.42521457634016,1.0453337476765,8.42521457634016,1.57631613444913,5,1.57631613444913,5
105,3,0.200003042031265,0.149998917252278,0.689300395067443,0.2,0.15,0.69,0.0006996123840779,3,0.031920726877435,0,-1.77635683940025e-15,-2.66453525910038e-15,-0.653947414426541,-0.408399618583507,0.100701350943835,0.0489642417987886,-0.0909077949090236,-0.583235091706729,0.618841112989953,-0.0510062091360419,-0.15825657623817,-0.00870355546787143,-0.0909077949090236,-0.583235091706729,0.618841112989953,-0.0510062091360419,-0.15825657623817,-0.00870355546787143,1.46742057356321,5,1.46742057356321,5,0.872647395566742,9.36298456629259,0.872647395566742,9.36298456629259,1.04497707734375,8.4269128873035,1.04497707734375,8.4269128873035,1.5760034120842,5,1.5760034120842,5
106,3,0.200002941114486,0.149998945830718,0.689342187966449,0.2,0.15,0.69,0.000657819453127032,3,0.0319744903193773,0,-1.77635683940025e-15,0,-0.655019959502258,-0.408329420027755,0.100280381420587,0.0490452384737137,-0.0915029161228359,-0.582989782653323,0.619255669615378,-0.0510932570842423,-0.158213182944937,-0.0087087882984437,-0.0915029161228359,-0.582989782653323,0.619255669615378,-0.0510932570842423,-0.158213182944937,-0.0087087882984437,1.46757811212938,5,1.46757811212938,5,0.873052748084583,9.3605598915895,0.873052748084583,9.3605598915895,1.0446222269712,8.42857117339933,1.0446222269712,8.42857117339933,1.5756903285054,5,1.5756903285054,5
107,3,0.20000285315028,0.149998970573144,0.689381473926075,0.2,0.15,0.69,0.000618533511065784,3,0.0320274935753819,0,-8.88178419700125e-16,-1.77635683940025e-15,-0.656075101931005,-0.408257853861657,0.0998605753018291,0.0491250298699035,-0.0920976825229997,-0.582741862509204,0.619668207657725,-0.0511800846071677,-0.158169656728765,-0.0087139699563602,-0.0920976825229997,-0.582741862509204,0.619668207657725,-0.0511800846071677,-0.158169656728765,-0.0087139699563602,1.46773390673852,5.00000000000001,1.46773390673852,5.00000000000001,0.87345772537657,9.35811032459331,0.87345772537657,9.35811032459331,1.04426915517732,8.43019097411331,1.04426915517732,8.43019097411331,1.57537693629958,5.00000000000011,1.57537693629958,5.00000000000011
108,3,0.200002776555214,0.149998991985686,0.689418403333062,0.2,0.15,0.69,0.000581604168094922,3,0.0320797420879444,0,0,-8.88178419700125e-16,-0.657113022652614,-0.408184990550539,0.099441922950624,0.0492036259383847,-0.092692091405115,-0.582491485020155,0.62007884957654,-0.0512667029923039,-0.15812600808835,-0.00871910374574438,-0.092692091405115,-0.582491485020155,0.62007884957654,-0.0512667029923039,-0.15812600808835,-0.00871910374574438,1.46788802352106,5,1.46788802352106,5,0.873862300184248,9.3556371213482,0.873862300184248,9.3556371213482,1.04391782270005,8.43177374063018,1.04391782270005,8.43177374063018,1.5750632845902,5,1.5750632845902,5
109,3,0.200002709938439,0.149999010510964,0.689453117552298,0.2,0.15,0.69,0.000546890057013168,3,0.0321312413312537,0,-8.88178419700125e-16,2.66453525910038e-15,-0.658133899527598,-0.408110896268129,0.0990244149489653,0.0492810365941382,-0.0932861401332214,-0.582238794697179,0.620487710480588,-0.0513531228371597,-0.158082246930943,-0.00872419277222462,-0.0932861401332214,-0.582238794697179,0.620487710480588,-0.0513531228371597,-0.158082246930943,-0.00872419277222462,1.46804052476587,5,1.46804052476587,5,0.874266447257605,9.35314146295612,0.874266447257605,9.35314146295612,1.04356819226983,8.43332084136223,1.04356819226983,8.43332084136223,1.57474941926382,5,1.57474941926382,5
110,3,0.200002652078304,0.149999026535867,0.689485749468099,0.2,0.15,0.69,0.000514258291826087,3,0.0321819968070378,0,8.88178419700125e-16,8.88178419700125e-16,-0.659137907475078,-0.408035633170149,0.0986080420917318,0.0493572717147483,-0.09387982613807,-0.581983927371088,0.620894898570797,-0.0514393540911659,-0.158038382607838,-0.00872923995485794,-0.09387982613807,-0.581983927371088,0.620894898570797,-0.0514393540911659,-0.158038382607838,-0.00872923995485794,1.46819146916162,5.00000000000001,1.46819146916162,5.00000000000001,0.874670143219134,9.3506244603075,0.874670143219134,9.3506244603075,1.04322022849075,8.43483356711115,1.04322022849075,8.43483356711115,1.57443538318099,5.0000000000001,1.57443538318099,5.0000000000001
111,3,0.200002601901796,0.149999040398398,0.689516423993009,0.2,0.15,0.69,0.000483583958858361,3,0.0322320140405812,0,8.88178419700125e-16,-1.77635683940025e-15,-0.660125218600248,-0.407959259649499,0.0981927953805794,0.0494323411389993,-0.0944731469153259,-0.581727010713765,0.62130051555632,-0.0515254060950189,-0.157994423947685,-0.00873424803733512,-0.0944731469153259,-0.581727010713765,0.62130051555632,-0.0515254060950189,-0.157994423947685,-0.00873424803733512,1.46834091202214,5,1.46834091202214,5,0.875073366437535,9.34808715849918,0.875073366437535,9.34808715849918,1.04287389772927,8.4363131358912,1.04287389772927,8.4363131358912,1.57412121637272,5,1.57412121637272,5
112,3,0.200002558466485,0.149999052393683,0.689545258546063,0.2,0.15,0.69,0.000454749638413386,3,0.0322812985769134,0,0,2.66453525910038e-15,-0.661096002312359,-0.407881830574381,0.0977786660178144,0.0495062546654416,-0.0950661000237276,-0.581468164728102,0.621704657045389,-0.0516112876176252,-0.15795037928776,-0.00873921959851067,-0.0950661000237276,-0.581468164728102,0.621704657045389,-0.0516112876176252,-0.15795037928776,-0.00873921959851067,1.46848890549687,5,1.46848890549687,5,0.875476096910304,9.34553054096187,0.875476096910304,9.34553054096187,1.04252916800999,8.43776069743746,1.04252916800999,8.43776069743746,1.57380695622357,5,1.57380695622357,5
113,3,0.200002520944657,0.149999062779252,0.689572363502358,0.2,0.15,0.69,0.000427644955144215,3,0.0323298559771699,0,0,8.88178419700125e-16,-0.662050425433906,-0.407803397510588,0.097365645400284,0.0495790220509483,-0.0956586830832215,-0.581207502208504,0.622107412912491,-0.0516970068907968,-0.157906256503312,-0.00874415706229863,-0.0956586830832215,-0.581207502208504,0.622107412912491,-0.0516970068907968,-0.157906256503312,-0.00874415706229863,1.46863549876747,5,1.46863549876747,5,0.875878316154535,9.34295553331421,0.875878316154535,9.34295553331421,1.04218600891797,8.43917733741967,1.04218600891797,8.43917733741967,1.57349263764233,5,1.57349263764233,5
114,3,0.200002488609372,0.14999907177968,0.689597842615646,0.2,0.15,0.69,0.000402166155413217,3,0.032377691815124,0,-8.88178419700125e-16,0,-0.662988652302069,-0.4077240089291,0.0969537251133153,0.0496506530092789,-0.096250893773087,-0.580945129173726,0.62250886764333,-0.0517825716418343,-0.157862063035126,-0.00874906270697263,-0.096250893773087,-0.580945129173726,0.62250886764333,-0.0517825716418343,-0.157862063035126,-0.00874906270697263,1.46878073823161,5,1.46878073823161,5,0.87628000710531,9.34036300696698,0.87628000710531,9.34036300696698,1.04184439150721,8.44056408138407,1.04184439150721,8.44056408138407,1.57317829322132,5,1.57317829322132,5
115,3,0.20000246082222,0.149999079590662,0.689621793415574,0.2,0.15,0.69,0.000378215710015497,3,0.0324248116738872,0,0,-2.66453525910038e-15,-0.663910844862928,-0.407643710400028,0.0965428969247261,0.0497211572096636,-0.0968427298300691,-0.580681145273709,0.622909100658919,-0.0518679891241278,-0.157817805915396,-0.00875393867390626,-0.0968427298300691,-0.580681145273709,0.622909100658919,-0.0518679891241278,-0.157817805915396,-0.00875393867390626,1.46892466767479,5.00000000000001,1.46892466767479,5.00000000000001,0.876681154021108,9.33775378249221,0.876681154021108,9.33775378249221,1.04150428821483,8.44192189844089,1.04150428821483,8.44192189844089,1.5728639533849,5.0000000000001,1.5728639533849,5.0000000000001
116,3,0.200002437022556,0.149999086382595,0.689644307581081,0.2,0.15,0.69,0.00035570194074811,3,0.0324712211427767,0,0,2.66453525910038e-15,-0.664817162759166,-0.407562544773875,0.0961331527789305,0.0497905442754189,-0.0974341890465259,-0.580415644171976,0.623308186620085,-0.051953266145899,-0.157773491792023,-0.00875878697578761,-0.0974341890465259,-0.580415644171976,0.623308186620085,-0.051953266145899,-0.157773491792023,-0.00875878697578761,1.46906732843106,5,1.46906732843106,5,0.877081742395721,9.33512863277367,0.877081742395721,9.33512863277367,1.04116567278051,8.44325170471476,1.04116567278051,8.44325170471476,1.57254964652826,5,1.57254964652826,5
117,3,0.200002416718051,0.149999092303722,0.689665471291402,0.2,0.15,0.69,0.000334538669386497,3,0.0325169258143432,0,1.77635683940025e-15,2.66453525910038e-15,-0.66570776341189,-0.407480552350984,0.0957244847911533,0.049858823782605,-0.0980252692686039,-0.580148713905062,0.623706195713583,-0.0520384090971954,-0.157729126951439,-0.00876360950433979,-0.0980252692686039,-0.580148713905062,0.623706195713583,-0.0520384090971954,-0.157729126951439,-0.00876360950433979,1.46920875953339,5.00000000000001,1.46920875953339,5.00000000000001,0.877481758876175,9.33248828595631,0.877481758876175,9.33248828595631,1.04082852017104,8.44455436657563,1.04082852017104,8.44455436657563,1.57223539914691,5.0000000000001,1.57223539914691,5.0000000000001
